timestamp,experiment_id,condition_id,model_id,schematic,epoch,completed_trials,expected_trials,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,val_acc_mean,val_acc_std,val_acc_se,val_acc_ci95_low,val_acc_ci95_high,train_recurrent_scale_mean,train_recurrent_scale_std,val_recurrent_scale_mean,val_recurrent_scale_std,train_recurrent_shrink_rate_mean,train_recurrent_shrink_rate_std,val_recurrent_shrink_rate_mean,val_recurrent_shrink_rate_std
2026-03-28T17:26:09,comparison_condition_mlp_feedforward_20260328_140605,mlp_feedforward,mlp,feedforward,1,25,25,0.2833272519818306,0.007801611872386222,0.15132141907542945,0.008796668677874306,0.95442,0.0024968313252333786,0.0004993662650466757,0.9534412421205085,0.9553987578794916,,,,,,,,
2026-03-28T17:26:09,comparison_condition_mlp_feedforward_20260328_140605,mlp_feedforward,mlp,feedforward,2,25,25,0.11514389946451187,0.002651784291013111,0.11900079367282987,0.008200601169689918,0.96394,0.002962825228280142,0.0005925650456560284,0.9627785725105142,0.9651014274894858,,,,,,,,
2026-03-28T17:26:09,comparison_condition_mlp_feedforward_20260328_140605,mlp_feedforward,mlp,feedforward,3,25,25,0.07885281296540499,0.001507654393393584,0.10584841327336059,0.007519382041082739,0.968384,0.0021538105766292386,0.00043076211532584773,0.9675397062539614,0.9692282937460387,,,,,,,,
2026-03-28T17:26:09,comparison_condition_mlp_feedforward_20260328_140605,mlp_feedforward,mlp,feedforward,4,25,25,0.05875816682629585,0.001705188994004796,0.10149739891800563,0.010586051722307241,0.969936,0.0025159292517874985,0.0005031858503574997,0.9689497557332993,0.9709222442667007,,,,,,,,
2026-03-28T17:26:09,comparison_condition_mlp_feedforward_20260328_140605,mlp_feedforward,mlp,feedforward,5,25,25,0.04535591313689351,0.0012125289228921646,0.09900884986768384,0.00880710417402881,0.971376,0.0023666572769766806,0.00047333145539533614,0.9704482703474252,0.9723037296525748,,,,,,,,
2026-03-28T17:26:09,comparison_condition_mlp_feedforward_20260328_140605,mlp_feedforward,mlp,feedforward,6,25,25,0.035926975483241676,0.001561562027502989,0.09797450375908194,0.011693045800313804,0.972656,0.0029375556732312894,0.0005875111346462579,0.9715044781760933,0.9738075218239066,,,,,,,,
2026-03-28T17:26:09,comparison_condition_mlp_feedforward_20260328_140605,mlp_feedforward,mlp,feedforward,7,25,25,0.02937009443873465,0.0014403254057879131,0.0994953167541707,0.0087127391956551,0.973868,0.0014404050356294506,0.00028808100712589014,0.9733033612260332,0.9744326387739667,,,,,,,,
2026-03-28T17:26:09,comparison_condition_mlp_feedforward_20260328_140605,mlp_feedforward,mlp,feedforward,8,25,25,0.02555817167698294,0.0017984849724875813,0.10267514441932644,0.010743112404421221,0.97364,0.0019519221295943143,0.00039038442591886286,0.972874846525199,0.974405153474801,,,,,,,,
2026-03-28T17:26:09,comparison_condition_mlp_feedforward_20260328_140605,mlp_feedforward,mlp,feedforward,9,25,25,0.021912455866789818,0.0017015538204456133,0.1055257921079949,0.011552344404051536,0.974172,0.002114142852316261,0.00042282857046325214,0.9733432560018921,0.975000743998108,,,,,,,,
2026-03-28T17:26:09,comparison_condition_mlp_feedforward_20260328_140605,mlp_feedforward,mlp,feedforward,10,25,25,0.019708645447944106,0.001976236975259407,0.10840680599508155,0.012142110048873476,0.973936,0.0025069702830308868,0.0005013940566061774,0.9729532676490519,0.9749187323509482,,,,,,,,
