timestamp,experiment_id,condition_id,model_id,schematic,epoch,completed_trials,expected_trials,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,val_acc_mean,val_acc_std,val_acc_se,val_acc_ci95_low,val_acc_ci95_high,train_recurrent_scale_mean,train_recurrent_scale_std,val_recurrent_scale_mean,val_recurrent_scale_std,train_recurrent_shrink_rate_mean,train_recurrent_shrink_rate_std,val_recurrent_shrink_rate_mean,val_recurrent_shrink_rate_std
2026-03-26T04:41:54,comparison_condition_crp_random_sparse_20260326_002658,crp_random_sparse,crp,random_density,1,25,25,0.2679047002842903,0.005128160008866458,0.14933459453617037,0.007292563189683343,0.955736,0.00282177249260106,0.000564354498520212,0.9546298651829004,0.9568421348170997,0.09588335790597569,0.0007494198707322578,0.0919712308049202,0.0011731606905145057,1.0,0.0,1.0,0.0
2026-03-26T04:41:54,comparison_condition_crp_random_sparse_20260326_002658,crp_random_sparse,crp,random_density,2,25,25,0.11066001483325959,0.002272183220381237,0.11384263771715761,0.007353738999572183,0.965388,0.002858805111697307,0.0005717610223394614,0.9642673483962146,0.9665086516037854,0.09507635486933887,0.00043739358750259416,0.09132638394832611,0.0008552896032345403,1.0,0.0,1.0,0.0
2026-03-26T04:41:54,comparison_condition_crp_random_sparse_20260326_002658,crp_random_sparse,crp,random_density,3,25,25,0.07333933938329219,0.001413063785722581,0.09920832802680321,0.007051727790444009,0.96978,0.002640391385129608,0.0005280782770259216,0.9687449665770291,0.9708150334229708,0.09306299116910266,0.0005085558927229514,0.08999815821647644,0.0008459773826829466,1.0,0.0,1.0,0.0
2026-03-26T04:41:54,comparison_condition_crp_random_sparse_20260326_002658,crp_random_sparse,crp,random_density,4,25,25,0.05263949414293766,0.0016035697127169894,0.09180046212797612,0.0060124683246733715,0.972492,0.002089242286890952,0.00041784845737819035,0.9716730170235388,0.9733109829764612,0.09088302250027351,0.000392606339559442,0.08812270581722259,0.0006021933012448737,1.0,0.0,1.0,0.0
2026-03-26T04:41:54,comparison_condition_crp_random_sparse_20260326_002658,crp_random_sparse,crp,random_density,5,25,25,0.03904061889924407,0.0011399056131041873,0.08866787401513383,0.008773383054771999,0.973936,0.0023947651241823316,0.00047895302483646633,0.9729972520713206,0.9748747479286795,0.08864342753768271,0.0004989312309213363,0.08613704025745392,0.0009095403745928804,1.0,0.0,1.0,0.0
2026-03-26T04:41:54,comparison_condition_crp_random_sparse_20260326_002658,crp_random_sparse,crp,random_density,6,25,25,0.029696291105765105,0.0012235834515589101,0.08760177923878096,0.008552277605457945,0.97472,0.002362731470142134,0.0004725462940284268,0.9737938092637043,0.9756461907362958,0.0864836181338181,0.0005350333263821779,0.08428372114896775,0.000688236703678393,1.0,0.0,1.0,0.0
2026-03-26T04:41:54,comparison_condition_crp_random_sparse_20260326_002658,crp_random_sparse,crp,random_density,7,25,25,0.022998011318290233,0.0014189814239139976,0.0888368139168024,0.006505515914858576,0.9753000000000001,0.0014722431864335381,0.0002944486372867076,0.9747228806709181,0.975877119329082,0.08448904924532946,0.0004911922009883339,0.0824638083577156,0.0008107412096730768,1.0,0.0,1.0,0.0
2026-03-26T04:41:54,comparison_condition_crp_random_sparse_20260326_002658,crp_random_sparse,crp,random_density,8,25,25,0.018967615367855132,0.0010490704196575232,0.0889505738438319,0.008257486703409922,0.976032,0.001594187358290522,0.0003188374716581044,0.9754070785555501,0.9766569214444499,0.08264333387165118,0.000524436137794325,0.08071337848901748,0.000609167703368083,1.0,0.0,1.0,0.0
2026-03-26T04:41:54,comparison_condition_crp_random_sparse_20260326_002658,crp_random_sparse,crp,random_density,9,25,25,0.016804023000863193,0.0012437579355971732,0.0928453248145571,0.008818671667770289,0.975816,0.0020103233570746585,0.00040206467141493173,0.9750279532440268,0.9766040467559732,0.08072133364046322,0.0004898330009286588,0.07875258952379227,0.0008171251073795402,1.0,0.0,1.0,0.0
2026-03-26T04:41:54,comparison_condition_crp_random_sparse_20260326_002658,crp_random_sparse,crp,random_density,10,25,25,0.01450357093733251,0.0016151649661541652,0.09380115831496112,0.009345507396020861,0.976324,0.0018310470592896643,0.00036620941185793284,0.9756062295527584,0.9770417704472415,0.0789290300712866,0.0005153321810867329,0.07726957261562348,0.0005348831046726667,1.0,0.0,1.0,0.0
